FECHA;ALMACEN;CLIENTE;TIPO DOCUMENTO;PRODUCTO;CANTIDAD;UNIDAD;TOTAL;MONTO PAGADO;DIFERENCIA;ESTADO DE ENTREGA;ESTADO DE PAGO;TIPO DE ENTREGA;METOPO DE PAGO
14/03/2025;CURVA;CORPORACION BD&S;FACTURA;GENESIS BLANCO 120;1;0;$244.00;$244.00;$0.00;ENTREGADO;PAGADO;RECOGE;EFECTIVO
14/03/2025;CURVA;PAUL;FACTURA;SLATE 120;97;0;$3,603.74;$3,603.74;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
14/03/2025;MILLA;PAMESA 977A;FACTURA;BRECIA ROBLE;52;0;$2,371.20;$2,372.20;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
14/03/2025;CURVA;AZUCENA;FACTURA;MONTANA CEDRO;37;0;$1,518.48;$1,518.48;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
14/03/2025;MILLA;CHIHUALA 966;FACTURA;PARQUET BEIGE;40;0;$1,272.13;$1,272.13;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
14/03/2025;CURVA;ALESSIA 987;FACTURA;CALACATA MATE;24;1;$890.50;$890.50;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
14/03/2025;CURVA;PREDISA 889;FACTURA;GENESIS BLANCO 120;0;13;$767.00;$767.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
14/03/2025;CURVA;ROSSY;FACTURA;LUCERO GRIS;20;0;$648.00;$648.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
14/03/2025;SANTA CAROLINA;AZUCENA;FACTURA;FARIDA BEIGE;13;0;$592.80;$592.80;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
14/03/2025;MILLA;JESSICA BRIONES;FACTURA;BLANCO VITRIFICADO;10;0;$367.20;$367.20;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
14/03/2025;CURVA;JORGE - CAJAMARCA;FACTURA;BRECIA NOGAL;11;0;$366.30;$366.30;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
14/03/2025;CURVA;PAMESA 977A;FACTURA;ATHENAS VITRIFICADO;20;0;$298.70;$298.70;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
14/03/2025;MILLA;NYL 1057;FACTURA;SOFIA CORAL;9;0;$285.10;$285.10;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
14/03/2025;CURVA;ADONAY;FACTURA;FIRENSE;7;0;$262.08;$262.08;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
14/03/2025;MILLA;DECORFASA 857;FACTURA;SOFIA CORAL;8;0;$253.40;$253.40;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
14/03/2025;CURVA;CASTEL;FACTURA;MARMOL GRIS;7;0;$226.60;$226.60;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
14/03/2025;CURVA;DALILA 1019;FACTURA;GRANITO CHINO 120;1;1;$210.00;$210.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
14/03/2025;MILLA;IMPESA 939B;FACTURA;ALPHA BROWN 1.20;3;0;$190.10;$190.10;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
14/03/2025;SANTA CAROLINA;JULISA;FACTURA;BRECIA ROBLE;4;0;$184.80;$184.80;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
14/03/2025;CURVA;REAL CASA;FACTURA;OREO BLACK;5;7;$181.00;$181.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
14/03/2025;MILLA;MODA CERAMIC;FACTURA;GALAXI BLACK 120;2;1;$169.20;$169.20;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
14/03/2025;CURVA;ADONAY;FACTURA;OREO BLACK;5;2;$169.10;$169.10;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
14/03/2025;CURVA;CASTEL;FACTURA;LARA GRAFITO;5;0;$148.30;$148.30;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
14/03/2025;MILLA;PAUL;FACTURA;CEMENTO GRAFITO;4;3;$140.30;$140.30;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
14/03/2025;MILLA;DEC. NICOLE 979;FACTURA;HUESO;5;0;$133.20;$133.20;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
14/03/2025;CURVA;OLCLASS 927;FACTURA;ESPECIES;4;3;$128.50;$128.50;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
14/03/2025;CURVA;ELIZABETH 1069;FACTURA;SUPER NEGRO;3;0;$125.30;$125.30;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
14/03/2025;CURVA;ADONAY;FACTURA;OREO BLACK;3;6;$118.70;$118.70;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
14/03/2025;MILLA;CORPORACION BD&S;FACTURA;ORION NEGRO;0;36;$108.00;$108.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
14/03/2025;CURVA;ALBERT CEVERINO;FACTURA;WOOD ARTICO;3;0;$108.00;$108.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
14/03/2025;MILLA;ROSSY;FACTURA;CEMENTO GRIS;3;1;$100.70;$100.70;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
14/03/2025;CURVA;ROXANA;FACTURA;SUPER NEGRO;2;0;$82.10;$82.10;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
14/03/2025;MILLA;CORPORACION BD&S;FACTURA;ORION NEGRO;1;0;$70.00;$70.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
14/03/2025;MILLA;EJESA 961;FACTURA;NEGRO VITRIFICADO 120;1;0;$69.12;$69.12;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
14/03/2025;CURVA;ROSSY;FACTURA;LADRILLO CALACATA;2;0;$59.29;$59.29;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
14/03/2025;MILLA;ELVIS 877;FACTURA;ALICANTE NEGRO 60;1;0;$54.70;$54.70;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
14/03/2025;MILLA;CASTEL;FACTURA;ALVINA GREY;1;0;$54.70;$54.70;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
14/03/2025;MILLA;ADONAY;FACTURA;SAHARA;1;2;$54.00;$54.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
14/03/2025;MILLA;DEC. NICOLE 979;FACTURA;HUESO;2;0;$53.30;$53.30;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
14/03/2025;MILLA;YACERAMIC 999;FACTURA;APOLO GRIS;1;0;$51.80;$51.80;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
14/03/2025;MILLA;JESUS;FACTURA;DIAMANTE GRIS;1;0;$37.44;$37.44;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
14/03/2025;CURVA;ABEL - HUARAZ;FACTURA;LARA GRAFITO;1;0;$29.70;$29.70;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
14/03/2025;CURVA;ELIZABETH 1069;FACTURA;LADRILLO TEX OSCURO;1;0;$29.20;$29.20;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
14/03/2025;MILLA;DEC. NICOLE 979;FACTURA;HUESO;1;0;$26.60;$26.60;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
14/03/2025;CURVA;OLCLASS 927;FACTURA;ESPECIES;0;3;$24.00;$24.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
14/03/2025;SANTA CAROLINA;JULISA;FACTURA;BRECIA ROBLE;0;1;$7.70;$7.70;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
14/03/2025;MILLA;CRISMART 902;FACTURA;STELLAR;2;1;$25.92;$25.92;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
14/03/2025;MILLA;CHOCACA;FACTURA;APOLO GRIS;1;2;$142.11;$142.11;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
14/03/2025;MILLA;DANIEL 849;FACTURA;MADERA AUCALIPTO;15;3;$896.40;$896.40;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
14/03/2025;MILLA;CORPORACION BD&S;FACTURA;LLUVIA;0;6;$60.00;$60.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
14/03/2025;MILLA;CORPORACION BD&S;FACTURA;WOOD ARTICO;23;0;$398.67;$398.67;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
14/03/2025;MILLA;DISERGISA 901;FACTURA;GENESIS BLANCO 120;2;0;$0.00;$0.00;$0.00;ANULADO;ANULADO;ENVIAR;EFECTIVO
14/03/2025;MILLA;REAL CASA;FACTURA;MADERA NEVADO;8;0;$0.00;$0.00;$0.00;ANULADO;ANULADO;ENVIAR;EFECTIVO
14/03/2025;CURVA;ROMERO;FACTURA;MARBLE MARRON;8;0;$0.00;$0.00;$0.00;ANULADO;ANULADO;ENVIAR;EFECTIVO
14/03/2025;MILLA;AZUCENA;FACTURA;ELECTRIC BEIGE;26;0;$0.00;$0.00;$0.00;ANULADO;ANULADO;ENVIAR;EFECTIVO
14/03/2025;CURVA;DALILA 1019;FACTURA;GRANITO CHINO 120;0;1;$0.00;$0.00;$0.00;ANULADO;ANULADO;ENVIAR;EFECTIVO
14/03/2025;CURVA;ARQUIDICEÑO 957;FACTURA;TORMENTA INVERNAL;0;1;$0.00;$0.00;$0.00;ANULADO;ANULADO;ENVIAR;EFECTIVO
14/03/2025;MILLA;PABLO;FACTURA;GALAXI BLACK 120;0;1;$0.00;$0.00;$0.00;ANULADO;ANULADO;ENVIAR;EFECTIVO
15/03/2025;CURVA;JAZMIN;FACTURA;AQUARELA GOLD 120;5;1;$192.78;$192.78;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
15/03/2025;CURVA;JUAN PABLO;FACTURA;GRANITO GRAFITO 120;1;2;$123.12;$123.12;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
15/03/2025;CURVA;SEYTU;FACTURA;NEGRO MATE;0;2;$18.72;$18.72;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
15/03/2025;CURVA;GEM - CHIMBOTE;FACTURA;GRANITO GRAFITO 120;0;3;$61.56;$61.56;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
15/03/2025;CURVA;CORPORACION BD&S;FACTURA;GRANITO CHINO 120;0;5;$355.00;$355.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
15/03/2025;CURVA;DECORFAX;FACTURA;SUPER NEGRO;1;0;$41.76;$41.76;$0.00;ENTREGADO;PAGADO;ENVIAR;YAPE
15/03/2025;CURVA;CORPORACION BD&S;FACTURA;OLIVO NATURAL;1;0;$37.45;$37.45;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
15/03/2025;MILLA;SIN TIENDA;FACTURA;GALAXI BLACK 120;5;0;$345.60;$345.60;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
15/03/2025;CURVA;CORAL - HUANCAYO;FACTURA;NEGRO VITRIFICADO;5;0;$176.40;$176.40;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
15/03/2025;MILLA;IMPACTO 993;FACTURA;FERRO BLACK;8;0;$305.60;$305.60;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
15/03/2025;SANTA CAROLINA;CORAL - HUANCAYO;FACTURA;MARBEL GOLDEN;10;0;$367.20;$367.20;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
15/03/2025;CURVA;CORAL - HUANCAYO;FACTURA;SUPER BLANCO;40;0;$1,612.80;$1,612.80;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
15/03/2025;CURVA;CONSORCIO 801;FACTURA;SUPER BLANCO;52;0;$2,096.64;$2,096.64;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
15/03/2025;MILLA;FREDY CHAUCA;FACTURA;DALIA CARAMELO;54;0;$2,022.30;$2,022.30;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
15/03/2025;MILLA;RYB 109;FACTURA;HUESO;80;0;$2,280.00;$2,280.00;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
15/03/2025;CURVA;NYH;FACTURA;ATHENAS VITRIFICADO;85;0;$2,998.38;$2,998.38;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
15/03/2025;SANTA CAROLINA;NYH;FACTURA;WOOD GRAFITO;92;0;$3,312.00;$3,312.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
15/03/2025;MILLA;CORAL - HUANCAYO;FACTURA;MATE BARI BROWN;320;0;$11,520.00;$11,520.00;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
15/03/2025;CURVA;MUNDO;FACTURA;FIRENSE;20;0;$734.40;$734.40;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
15/03/2025;CURVA;IMPACTO 993;FACTURA;CENIZO;59;0;$2,375.28;$2,375.28;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
15/03/2025;CURVA;ALESSIA 987;FACTURA;BLANCO BRILLANTE;60;0;$1,749.60;$1,749.60;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
15/03/2025;CURVA;HOME DECOR;FACTURA;VENATO;52;0;$1,516.32;$1,516.32;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
15/03/2025;MILLA;ROXANA;FACTURA;GENESIS BLANCO 120;14;0;$1,149.12;$1,149.12;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
15/03/2025;SANTA CAROLINA;INT. N 995 ZOTANO;FACTURA;FARIDA BEIGE;23;0;$1,062.60;$1,062.60;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
15/03/2025;MILLA;DERALL 981;FACTURA;HUESO;20;0;$518.40;$518.40;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
15/03/2025;CURVA;NAZARENO 115;FACTURA;IMPERIAL GOLD;12;2;$468.00;$468.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
15/03/2025;CURVA;CERVA;FACTURA;GRANITO GRAFITO 120;3;0;$420.00;$420.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
15/03/2025;CURVA;IMPESA 939B;FACTURA;GENESIS BLANCO 120;0;7;$413.00;$413.00;$0.00;ENTREGADO;PAGADO;ENVIAR;YAPE
15/03/2025;MILLA;REAL CASA;FACTURA;CONCRETO MARMOL;11;1;$405.00;$405.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
15/03/2025;CURVA;IMPESA 939B;FACTURA;CALACATA VITRIFICADO;11;0;$403.90;$403.90;$0.00;ENTREGADO;PAGADO;ENVIAR;YAPE
15/03/2025;CURVA;CHIHUALA 966;FACTURA;GRANITO GRAFITO 120;5;0;$396.00;$396.00;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
15/03/2025;CURVA;EDISON 1019;FACTURA;SUPER NEGRO;2;0;$371.50;$371.50;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
15/03/2025;CURVA;CASA BLANCA;FACTURA;LLUVIA BLANCO;11;1;$369.00;$369.00;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
15/03/2025;CURVA;JESUS;FACTURA;MATRIX GREY;7;0;$362.90;$362.90;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
15/03/2025;CURVA;REAL CASA;FACTURA;GENESIS NEGRO 120;3;0;$354.00;$354.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
15/03/2025;CURVA;CERVA;FACTURA;MONTANA CEDRO;8;2;$348.80;$348.80;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
15/03/2025;CURVA;NAZARENO 115;FACTURA;CAFE 201;11;1;$329.40;$329.40;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
15/03/2025;CURVA;AZUCENA;FACTURA;MARMOL HOJA;10;6;$311.00;$311.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
15/03/2025;CURVA;ALESSIA 987;FACTURA;FIRENSE;7;1;$271.40;$271.40;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
15/03/2025;CURVA;DISNOR 1083;FACTURA;ONIX BLACK;7;0;$262.10;$262.10;$0.00;ENTREGADO;PAGADO;ENVIAR;YAPE
15/03/2025;MILLA;NAZARENO 986;FACTURA;BLANCO VITRIFICADO;7;0;$262.10;$262.10;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
15/03/2025;CURVA;ROSSY;FACTURA;MARRON 120;7;0;$252.00;$252.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
15/03/2025;CURVA;CORPORACION BD&S;FACTURA;MONTANA CEDRO;6;0;$250.56;$250.56;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
15/03/2025;CURVA;NAZARENO 115;FACTURA;LUCERO GRIS;6;3;$247.86;$247.86;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
15/03/2025;MILLA;ELIZABETH 1069;FACTURA;GENESIS BLANCO 120;3;0;$237.60;$237.60;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
15/03/2025;CURVA;ROMERO;FACTURA;MARMOL GRIS;8;0;$237.20;$237.20;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
15/03/2025;MILLA;MODA CERAMIC;FACTURA;ALICANTE NEGRO 60;3;0;$203.04;$203.04;$0.00;ENTREGADO;PAGADO;ENVIAR;YAPE
15/03/2025;CURVA;DANIEL 849;FACTURA;LLUVIA BLANCO;6;0;$199.30;$199.30;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
15/03/2025;CURVA;NICOLINI 614;FACTURA;PARQUET BEIGE;6;0;$194.20;$194.20;$0.00;ENTREGADO;PAGADO;ENVIAR;YAPE
15/03/2025;MILLA;KIARA;FACTURA;WOOD ARTICO;3;0;$177.10;$177.10;$0.00;ENTREGADO;PAGADO;ENVIAR;YAPE
15/03/2025;CURVA;GLADYS;FACTURA;GENESIS NEGRO 120;1;1;$177.00;$177.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
15/03/2025;CURVA;DIALSA 959;FACTURA;GENESIS BLANCO 120;1;1;$177.00;$177.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
15/03/2025;CURVA;ALESSIA 945B;FACTURA;MARMOL GRIS;5;5;$164.70;$164.70;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
15/03/2025;CURVA;DEC. NICOLE 979;FACTURA;LLUVIA BLANCO;4;8;$164.00;$164.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
15/03/2025;CURVA;GLADYS;FACTURA;GENESIS NEGRO 120;2;0;$158.40;$158.40;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
15/03/2025;CURVA;ALESSIA 987;FACTURA;MARMOL GRIS;4;0;$149.80;$149.80;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
15/03/2025;CURVA;GLADYS;FACTURA;GRANITO GRAFITO 120;1;0;$140.00;$140.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
15/03/2025;CURVA;REAL CASA;FACTURA;GRANITO CHINO 120;1;0;$140.00;$140.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
15/03/2025;CURVA;DECORFAX;FACTURA;VALENCIA;2;4;$138.20;$138.20;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
15/03/2025;MILLA;RYB 109;FACTURA;NEGRO VITRIFICADO 120;2;0;$129.60;$129.60;$0.00;ENTREGADO;PAGADO;ENVIAR;PLIN
15/03/2025;CURVA;ADONAY;FACTURA;SUPER BLANCO;3;0;$118.80;$118.80;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
15/03/2025;CURVA;REAL CASA;FACTURA;GENESIS BLANCO 120;1;0;$118.00;$118.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
15/03/2025;CURVA;REAL CASA;FACTURA;GENESIS BLANCO 120;1;0;$118.00;$118.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
15/03/2025;CURVA;ELVIS 877;FACTURA;LUCERO GRIS;3;0;$112.30;$112.30;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
15/03/2025;CURVA;REAL CASA;FACTURA;ALPHES GREY;3;0;$110.20;$110.20;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
15/03/2025;MILLA;TOTAL ACABADOS 1019;FACTURA;NEGRO VITRIFICADO;3;0;$105.84;$105.84;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
15/03/2025;MILLA;NAZARENO 115;FACTURA;SATINADO GREY;2;3;$99.00;$99.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
15/03/2025;CURVA;NAZARENO 115;FACTURA;FLOR CAFE BANO;0;15;$97.50;$97.50;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
15/03/2025;CURVA;MEGA CERAMICA 1039;FACTURA;CEMENTO PLATA;3;0;$94.10;$94.10;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
15/03/2025;CURVA;NAZARENO 115;FACTURA;MARMOL GRIS;3;1;$92.20;$92.20;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
15/03/2025;CURVA;LUCY;FACTURA;LARA MARFIL;3;0;$89.90;$89.90;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
15/03/2025;MILLA;REAL CASA;FACTURA;LADRILLO BLANCO;3;0;$87.50;$87.50;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
15/03/2025;CURVA;SANTA CRUZ 1069;FACTURA;GENESIS NEGRO 120;1;0;$80.60;$80.60;$0.00;ENTREGADO;PAGADO;ENVIAR;YAPE
15/03/2025;MILLA;ELIZABETH 1069;FACTURA;GENESIS BLANCO 120;1;0;$79.20;$79.20;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
15/03/2025;MILLA;REAL CASA;FACTURA;GENESIS BLANCO 120;1;0;$79.20;$79.20;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
15/03/2025;CURVA;REAL CASA;FACTURA;CONCRETO MARMOL;2;0;$72.00;$72.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
15/03/2025;MILLA;HUGO;FACTURA;TORMENTA INVERNAL;1;1;$71.10;$71.10;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
15/03/2025;CURVA;GYH 905;FACTURA;GENESIS MAREON 120;0;1;$62.00;$62.00;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
15/03/2025;CURVA;PREDISA 889;FACTURA;GENESIS BLANCO 120;0;1;$59.00;$59.00;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
15/03/2025;CURVA;PREDISA 889;FACTURA;GENESIS BLANCO 120;0;1;$59.00;$59.00;$0.00;ENTREGADO;PAGADO;ENVIAR;YAPE
15/03/2025;CURVA;BLUECENTER;FACTURA;GENESIS NEGRO 120;0;1;$59.00;$59.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
15/03/2025;CURVA;REAL CASA;FACTURA;GENESIS NEGRO 120;0;1;$59.00;$59.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
15/03/2025;MILLA;ELVIS 877;FACTURA;GALAXI BLACK 120;1;0;$54.70;$54.70;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
15/03/2025;MILLA;STA. CLORINDA 968;FACTURA;APOLO GRIS;1;0;$51.84;$51.84;$0.00;ENTREGADO;PAGADO;ENVIAR;YAPE
15/03/2025;CURVA;DYD 113;FACTURA;WOOD ARTICO;1;1;$45.00;$45.00;$0.00;ENTREGADO;PAGADO;ENVIAR;YAPE
15/03/2025;CURVA;REAL CASA;FACTURA;SUPER NEGRO;1;0;$41.80;$41.80;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
15/03/2025;CURVA;ROSSY;FACTURA;MONTANA CEDRO;1;0;$41.76;$41.76;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
15/03/2025;MILLA;TEO 1105;FACTURA;GALAXI BLACK 120;1;0;$35.10;$35.10;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
15/03/2025;CURVA;TEO 1105;FACTURA;LADRILLO TEX OSCURO;1;0;$29.10;$29.10;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
15/03/2025;MILLA;NAZARENO 115;FACTURA;VALENCIA;0;7;$24.99;$24.99;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
15/03/2025;CURVA;CORPORACION BD&S;FACTURA;CABANA GREY;1;0;$32.49;$32.49;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
15/03/2025;SANTA CAROLINA;CERAMIC ROMA - SURQUILLO;FACTURA;ARTICO GRIS;27;0;$1,296.00;$1,296.00;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
15/03/2025;MILLA;NYH;FACTURA;WOOD ARTICO;40;0;$693.33;$693.33;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
15/03/2025;MILLA;KRONOS HUARAZ;FACTURA;BUNTAS AZUL;0;4;$207.36;$207.36;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
15/03/2025;CURVA;ZENDY 891;FACTURA;MARMOL GRIS;20;0;$0.00;$0.00;$0.00;ANULADO;ANULADO;ENVIAR;EFECTIVO
15/03/2025;CURVA;CHIHUALA 966;FACTURA;GENESIS NEGRO 120;0;3;$0.00;$0.00;$0.00;ANULADO;ANULADO;ENVIAR;EFECTIVO
15/03/2025;MILLA;REAL CASA;FACTURA;NEGRO VITRIFICADO;1;0;$0.00;$0.00;$0.00;ANULADO;ANULADO;ENVIAR;EFECTIVO
17/03/2025;MILLA;CORPORACION BD&S;FACTURA;FRAGUA BLANCO;0;2;$10.00;$10.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
17/03/2025;CURVA;CONFORT - CHIMBOTE;FACTURA;LUCERO GRIS;1;1;$45.90;$45.90;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
17/03/2025;MILLA;CORPORACION BD&S;FACTURA;LUMINA CAMEL;0;1;$9.57;$9.57;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
17/03/2025;CURVA;PASCUAL - HUANUCO;FACTURA;GENESIS BLANCO 120;0;10;$610.00;$610.00;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
17/03/2025;MILLA;SIN TIENDA;FACTURA;GALAXI BLACK 120;1;0;$69.12;$69.12;$0.00;ENTREGADO;PAGADO;ENVIAR;YAPE
17/03/2025;MILLA;CORPORACION BD&S;FACTURA;LADRILLO BLANCO;1;0;$29.97;$29.97;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
